,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,date_recorded_year,date_recorded_month,date_recorded_day,date_recorded_weekday,amount_per_man,age,date_recorded_year_date_recorded_month_0_fq,date_recorded_year_date_recorded_month_1_fq,date_recorded_year_date_recorded_month_2_fq,basin_0_fq,basin_1_fq,basin_2_fq,lga_0_fq,lga_1_fq,lga_2_fq,extraction_type_class_0_fq,extraction_type_class_1_fq,extraction_type_class_2_fq,region_0_fq,region_1_fq,region_2_fq,management_0_fq,management_1_fq,management_2_fq,ward_0_fq,ward_1_fq,ward_2_fq,scheme_name_0_fq,scheme_name_1_fq,scheme_name_2_fq,region_code_0_fq,region_code_1_fq,region_code_2_fq,extraction_type_0_fq,extraction_type_1_fq,extraction_type_2_fq,construction_year_0_fq,construction_year_1_fq,construction_year_2_fq,date_recorded_year_0_fq,date_recorded_year_1_fq,date_recorded_year_2_fq,date_recorded_month_0_fq,date_recorded_month_1_fq,date_recorded_month_2_fq
27571,0.0,2011-07-27,Dadis,0,DWE,33.85326155,-9.50442866,Kwa Kasimu Mwakanyamala,0,Lake Nyasa,Nsere,Mbeya,12,3,Kyela,Ikama,0,True,Water authority,no scheme,True,0,nira/tanira,nira/tanira,handpump,water authority,commercial,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,2011,7,27,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40120,0.0,2013-03-20,Maxavella,1276,Kiliflora,36.7589008,-3.40150366,Sokoni,0,Pangani,Olomitu,Arusha,2,2,Arusha Rural,Mlangarini,150,True,VWC,Songota pipe line,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,20,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,500.0,2011-04-16,Roman Catholic,1849,ACRA,34.773233000000005,-9.13641108,Zahanati,0,Rufiji,Zahanati,Iringa,11,4,Njombe,Mdandu,150,True,WUA,mtwango water supply scheme,True,2009,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,4,16,5,3.3333333333333335,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18192,0.0,2013-01-18,Dwsp,0,DWE,0.0,-2e-08,none,0,Lake Victoria,Songambele,Shinyanga,17,1,Bariadi,Kinang'weli,0,Unknown,WUG,Unknown,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,1,18,4,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44254,0.0,2013-03-13,Vwcvwc,1656,VWC,37.1890989,-2.83911769,Zahanati,0,Internal,Lerang'Wa,Arusha,2,6,Longido,Olmolog,150,True,VWC,Lerang'wa water supply,True,2003,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,13,2,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27394,0.0,2013-02-17,Jeica,1812,Jeica,35.45680666,-4.44153125,Nangai,0,Internal,Getaquli Magharibi,Manyara,21,2,Hanang,Measkron,253,True,VWC,Kijiji,True,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2013,2,17,6,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,5000.0,2013-03-08,District Council,915,District Council,37.59642177,-3.70507822,Kwa Yasin Ramadhani,0,Pangani,Mighareni,Kilimanjaro,3,2,Mwanga,Lembeni,60,True,Water Board,Chang'ombe water supply,False,2013,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,8,4,83.33333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41692,0.0,2011-08-04,Unknown,0,Unknown,33.60299672,-9.3670528,Kwa Mzee Mwaliusye,0,Lake Nyasa,Ilulwe,Mbeya,12,4,Rungwe,Kisondela,0,True,VWC,K,Unknown,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2011,8,4,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57013,0.0,2013-03-21,Lawatefuka Water Supply,1137,Lawatefuka water sup,37.06631994,-3.24970387,Kwa Vitalis Sammuel,0,Pangani,Ngaritati,Kilimanjaro,3,7,Siha,Siha Kati,1,True,Water Board,TM part Four,True,2003,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,21,3,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41251,5000.0,2011-03-24,Danida,1992,DWE,34.60669093,-9.22581024,Kwa Fred Msigwa,0,Rufiji,Mapaina,Iringa,11,4,Njombe,Imalinyi,163,True,WUA,imalinyi supply scheme,True,1993,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,2011,3,24,3,30.67484662576687,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38680,0.0,2011-04-18,Unknown,0,Unknown,33.70795049,-8.736528300000002,Kwa Mzee Mwambambe,0,Rufiji,Mapogolo A,Mbeya,12,7,Mbarali,Mahongole,0,True,VWC,Unknown,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2011,4,18,0,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18277,0.0,2013-02-19,Danida,911,DANIDA,35.87126639,-10.6183022,Kwa Ringinus,0,Rufiji,Muungano,Ruvuma,10,5,Namtumbo,Luegu,300,True,WUG,Unknown,False,1994,swn 80,swn 80,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,19,1,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16524,0.0,2013-02-10,Tcrs,1564,TCRS,34.66961246,-4.98151095,Mtunguru,0,Internal,Khanga,Singida,13,2,Singida Rural,Ihanja,200,True,VWC,Unknown,True,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,10,6,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45729,0.0,2011-02-26,Private Individual,2245,Villa,34.59588269,-9.55472108,none,0,Lake Nyasa,Mjimwema,Iringa,11,4,Njombe,Matola,15,False,VWC,Nyamno,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2011,2,26,5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,20.0,2013-03-18,Muwsa,834,MUWSA,37.29095092,-3.36905609,Namba 7,0,Pangani,Kigongoni Street,Kilimanjaro,3,6,Hai,Machame Kusini,17,True,Water authority,Shirimatunda water Supply,True,2008,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,18,0,1.1764705882352942,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27257,1000.0,2011-03-17,Dhv,229,RWE,36.68805965,-8.135614200000001,Mchangani,0,Rufiji,Mlabani B,Morogoro,5,3,Kilombero,Ifakara,1000,True,Unknown,Unknown,True,1980,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,17,3,1.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48910,0.0,2011-03-18,Water,0,Gover,36.40455378,-6.65884158,Kwa Ismail,0,Wami / Ruvu,Majengo,Dodoma,1,1,Mpwapwa,Kibakwe,0,True,VWC,Iyen,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,2011,3,18,4,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49345,0.0,2013-03-06,Government Of Tanzania,1370,Government,34.67522796,-2.15105776,John Mechara,0,Lake Victoria,Machengere,Mara,20,2,Serengeti,Natta,400,Unknown,WUG,Robanda pumping scheme,True,1979,mono,mono,motorpump,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2013,3,6,2,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42296,20.0,2011-04-03,Dak,0,DAK,38.41419374,-5.16519236,Kwa Semndili,0,Pangani,Ngombezi,Tanga,4,2,Korogwe,Ngombezi,150,True,VWC,Unknown,True,2005,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,2011,4,3,6,0.13333333333333333,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20511,10.0,2013-03-14,Ncaa,1604,Ncaa,35.49691481,-3.38160649,Kwa Male,0,Internal,Keidofa,Arusha,24,30,Karatu,Daa,800,True,VWC,Mang'ora juu water supply,True,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,14,3,0.0125,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,0.0,2013-02-21,Kyariga,1383,Kyariga,34.32854332,-1.747108,Laurian Kyariga,0,Lake Victoria,Magange,Mara,20,2,Serengeti,Ring'wani,50,Unknown,Other,Unknown,Unknown,2006,other - rope pump,rope pump,rope pump,private operator,commercial,other,other,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,21,3,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34584,500.0,2011-03-27,Unicef,1471,DWE,34.71663092,-8.86199688,Kwa Samson Mkongwe,0,Rufiji,Ujindile Kati,Iringa,11,4,Njombe,Ilembula,84,True,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,27,6,5.9523809523809526,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12705,0.0,2013-02-11,Mataro,1207,Mataro,34.27216444,-1.66661242,Dankani Mataro,0,Lake Victoria,Tahuru,Mara,20,2,Serengeti,Kenyamonta,70,Unknown,Other,Unknown,True,2010,other - rope pump,rope pump,rope pump,other,other,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,11,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38281,0.0,2011-03-10,Mrtc,0,Jerem,36.0762607,-6.36734604,Joel,0,Wami / Ruvu,Chamwino,Dodoma,1,4,Chamwino,Igandu,0,True,VWC,Unknown,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,10,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469,0.0,2011-03-16,Lvia,0,Commu,36.54098567,-6.25137156,Shuleni,0,Wami / Ruvu,Unknown,Dodoma,1,3,Kongwa,Sagara,0,True,VWC,Saga,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,16,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11790,0.0,2013-03-21,Danida,1672,DANIDA,34.89083819,-11.01481302,Kwa Mzee Fukara,0,Lake Nyasa,Mihehe,Ruvuma,10,3,Mbinga,Mbuji,1,Unknown,Unknown,DANIDA,Unknown,1995,gravity,gravity,gravity,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,21,3,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26789,50.0,2011-02-28,Private Individual,244,Wa,38.38954399,-6.33260026,Mtama,0,Wami / Ruvu,Kidurudulu,Pwani,6,1,Bagamoyo,Msata,10,False,WUA,Chalinze wate,True,2009,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,2,28,0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9170,0.0,2013-03-29,Government Of Tanzania,1548,DWE,36.64589495,-3.30135042,Kwa Eliud,0,Pangani,Kaibuku,Arusha,2,2,Arusha Rural,Kimnyaki,200,True,VWC,Likamba mindeu pipe line,True,1991,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,29,4,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40294,0.0,2012-11-04,Aict,0,AICT,33.42694013,-3.81250927,Shule Ya Msingi Ilobashi,0,Internal,Idushi,Shinyanga,17,3,Shinyanga Rural,Samuye,0,False,Parastatal,Unknown,False,0,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,2012,11,4,6,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22190,0.0,2011-03-23,Village Government,404,Local technician,38.20642131,-4.80371622,Uhindini,0,Pangani,Misufini,Tanga,4,2,Korogwe,Mazinde,100,True,VWC,Mazinde water supply,False,1998,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,23,2,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51113,0.0,2011-08-10,Hifab,0,Hesawa,33.46060553,-2.74444056,Nyangulungulu C,0,Lake Victoria,Nyangulungulu C,Mwanza,19,4,Kwimba,Mwagi,0,True,VWC,Unknown,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,8,10,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109,0.0,2013-03-26,Losaa-kia Water Supply,1613,Losaa-Kia water supp,37.13990329,-3.17869608,Kwa Prosper Shoo,0,Pangani,Muri,Kilimanjaro,3,7,Siha,Siha Mashariki,1,True,Water Board,BL Kitahemu,True,1999,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,26,1,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16880,500.0,2011-03-09,Nethalan,368,DWE,37.63905679,-6.12068203,Mkwajuni,0,Wami / Ruvu,Komstari,Morogoro,5,6,Mvomero,Diongoya,300,True,VWC,Unknown,True,1980,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,9,2,1.6666666666666667,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,500.0,2013-01-16,Dfid,1484,WATER AID,34.7239745,-4.77998118,Kwa Abubakari,0,Internal,Unyakhae,Singida,13,4,Singida Urban,Mandewa,134,True,WUG,Unknown,True,2004,afridev,afridev,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,2013,1,16,2,3.7313432835820897,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,0.0,2013-03-18,Save The Rain Usa,1206,Save the rain USA,36.80683031,-3.39610267,Nambala Primary School,0,Pangani,Njoro,Arusha,2,7,Meru,Kikwe,390,True,WUA,Unknown,False,2010,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,2013,3,18,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29948,2000.0,2011-03-16,Roman,1148,Roman,35.08546331,-9.87725746,none,0,Lake Nyasa,Mjimwema,Iringa,11,5,Ludewa,Mavanga,86,True,VWC,Roman,False,1986,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,16,2,23.25581395348837,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545,0.0,2013-03-18,Snv,1313,DWE,36.18658979,-2.61777364,Madukani,0,Internal,Madukani,Arusha,2,6,Longido,Gelai Lumbwa,150,True,VWC,Gelailumbwa water project,Unknown,2002,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,18,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9930,0.0,2013-02-28,Mission,932,DWE,35.39807412,-10.60251628,Kwa Mzee Odo,0,Ruvuma / Southern Coast,Lundusi,Ruvuma,10,2,Songea Rural,Litisha,0,True,VWC,Unknown,True,1995,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,28,3,,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
